transaction date,cust,notes,item,unit,current stock,qty
11.03.2026,BARACUS,-,Prec.Foil Shaver17mm Motion Conve(Ver),pcs,,2400
11.03.2026,BARACUS,-,MINI FOIL SHAVER 17 MM TOP COVER(VERSION,pcs,,1440
11.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,1600
11.03.2026,NEO,-,Comb holder Black,pcs,,1920
11.03.2026,NEO,-,Comb holder Black,pcs,,960
11.03.2026,NEO,-,ADJ F1 OFFSET COMB 1-23MM+LEAFLET(BATAM),pcs,,160
11.03.2026,NEO,-,ADJ F1 OFFSET COMB 1-23MM+LEAFLET(BATAM),pcs,,320
11.03.2026,NEO,-,ADJ F1 OFFSET COMB 1-23MM+LEAFLET(BATAM),pcs,,160
11.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,9600
11.03.2026,NEO MLU,-,ADJ F1 OFFSET COMB 1-23MM+LEAFLET(BATAM),pcs,,160
11.03.2026,YIN YANG,-,SFS Frame YY Sage,pcs,,6400
11.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,2400
11.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,2400
11.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,1600
11.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,1600
11.03.2026,NEO,-,Button Cutter Release Black,pcs,,3120
11.03.2026,NEO,-,Comb adjustment button black,pcs,,14400
11.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,1680
11.03.2026,YIN YANG,-,Head Interface Optilight Arctic White,pcs,,4000
11.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,2160
11.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,1920
12.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,2400
12.03.2026,HERMES,-,Charging Stand Kratos,pcs,,1700
12.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,1440
12.03.2026,NEO,-,I/O BUTTON BLACK TP,pcs,,1560
12.03.2026,XENON,-,O/O Button D-Black TP Blue Xenon,pcs,,1536
12.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,15000
12.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,15000
12.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,30000
12.03.2026,RAMBO,-,Motor Suspension Plate_RK,pcs,,16000
12.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,2160
12.03.2026,YIN YANG,-,Optilight Lightguide Yin Yang,pcs,,10000
12.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,1440
12.03.2026,YIN YANG,-,Head Interface Optilight Arctic White,pcs,,2000
12.03.2026,HERMES,-,Charging Stand Kratos,pcs,,2000
12.03.2026,NEO,-,ADJ F1 OFFSET COMB 1-23MM+LEAFLET(BATAM),pcs,,480
12.03.2026,NEO,-,ADJ F1 OFFSET COMB 1-23MM+LEAFLET(BATAM),pcs,,800
12.03.2026,NEO,-,Spine (Version),pcs,,1080
12.03.2026,NEO,-,Spine (Version),pcs,,360
12.03.2026,BARACUS,-,Bottom cap HE - US(Version),pcs,,5040
12.03.2026,NEO,-,Bottom Panel Black,pcs,,60
12.03.2026,YIN YANG,-,Optilight Cover Yin,pcs,,8000
12.03.2026,NEO,-,DECO PANEL BLACK,pcs,,1200
12.03.2026,NEO,-,Button Cutter Release Black,pcs,,1560
12.03.2026,NEO,-,Comb holder Black,pcs,,960
12.03.2026,YIN YANG,-,Display Panel Yin BG5,pcs,,8000
12.03.2026,XENON,-,Comb Actuator Xenon,pcs,,3200
12.03.2026,XENON,-,Motor Cover Xenon,pcs,,2720
12.03.2026,RAMBO,-,Motor Top Cap_Rambo,pcs,,1800
12.03.2026,RAMBO,-,Battery Frame Rambo,pcs,,1280
12.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,6000
12.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,6000
12.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,6000
12.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,2400
12.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,7200
12.03.2026,NEO,-,Bottom Panel Black,pcs,,1200
12.03.2026,ONEBLADE BODY,-,Body Comb (Version),pcs,,1600
12.03.2026,BARACUS,-,Prec.Foil Shaver17mm Motion Conve(Ver),pcs,,2400
12.03.2026,BARACUS,-,Prec.Foil Shaver17mm Motion Conve(Ver),pcs,,2400
12.03.2026,BARACUS,-,PREC.FOIL 17 MM FRONT COVER (VERSION),pcs,,2520
12.03.2026,BARACUS,-,PREC.FOIL 17 MM FRONT COVER (VERSION),pcs,,2520
12.03.2026,BARACUS,-,MINI FOIL SHAVER 17 MM TOP COVER(VERSION,pcs,,720
12.03.2026,BARACUS,-,PREC.FOIL 17 MM BACK COVER (VERSION),pcs,,3600
12.03.2026,BARACUS,-,MINI FOIL SHAVER 17 MM TOP COVER(VERSION,pcs,,2880
12.03.2026,BARACUS,-,PREC.FOIL 17 MM BACK COVER (VERSION),pcs,,1440
12.03.2026,BARACUS,-,PREC.FOIL 17 MM BACK COVER (VERSION),pcs,,720
12.03.2026,PEPPER,-,Release Knob (Version),pcs,,9600
12.03.2026,BARACUS,-,MINI FOIL SHAVER 17 MM TOP COVER(VERSION,pcs,,1440
12.03.2026,XENON,-,O/O Button D-Black Xenon,pcs,,1536
12.03.2026,YIN YANG,-,SFS 2mm Comb YY,pcs,,1600
12.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,1600
12.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,3200
12.03.2026,YIN YANG,-,SFS Frame YY White,pcs,,3200
12.03.2026,YIN YANG,-,SFS Frame YY White,pcs,,3200
12.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,6480
12.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,2160
12.03.2026,NEO,-,TOP PANEL HE TP PHILIPS MLU HC3530,pcs,,924
12.03.2026,NEO,-,TOP PANEL HE TP PHILIPS MLU HC3530,pcs,,336
12.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,1440
12.03.2026,HERMES,-,Charging Stand Kratos,pcs,,300
12.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,2160
12.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,1920
13.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,3120
13.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,1920
13.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,1440
13.03.2026,JUNIOR ,-,STAND TOP MOLDED Magic Purple,pcs,,300
13.03.2026,JUNIOR ,-,STAND BOTTOM MOLDED#ALPINE WHITE,pcs,,60
13.03.2026,JUNIOR ,-,STAND BOTTOM MOLDED#ALPINE WHITE,pcs,,20
13.03.2026,JUNIOR ,-,STAND BOTTOM MOLDED#ALPINE WHITE,pcs,,80
13.03.2026,JUNIOR ,-,HOUSING PRTED#,pcs,,216
13.03.2026,JUNIOR ,-,COVER MOLDED# .([^\,pcs,,576
13.03.2026,JUNIOR ,-,IRON BOTTOM CAP MOLDED# ALPINE WHITE,pcs,,576
13.03.2026,JUNIOR ,-,IRON BOTTOM CAP MOLDED# ALPINE WHITE,pcs,,576
13.03.2026,JUNIOR ,-,STAND BOTTOM MOLDED#ALPINE WHITE,pcs,,400
13.03.2026,JUNIOR ,-,TRAY ASSY GC6840,pcs,,24
13.03.2026,JUNIOR ,-,TRAY ASSY GC6840,pcs,,48
13.03.2026,JUNIOR ,-,STAND TOP MOLDED Magic Purple,pcs,,45
13.03.2026,JUNIOR ,-,Tray Assy Walita HV,pcs,,120
13.03.2026,JUNIOR ,-,Tray Assy Walita HV,pcs,,216
13.03.2026,JUNIOR ,-,STAND TOP MOLDED Blue Pavone,pcs,,210
13.03.2026,JUNIOR ,-,INLET FRAME MOLD#,pcs,,1500
13.03.2026,JUNIOR ,-,TUBE COVER MOLDED# ALPINE WHITE,pcs,,1000
13.03.2026,JUNIOR ,-,INLAY-LIGHT STRIP ASSY MOLDED Blue Pavon,pcs,,210
13.03.2026,JUNIOR ,-,FILLING DOOR MOLDED# TRANS VIVA VIOLET,pcs,,800
13.03.2026,JUNIOR ,-,CHASSIS MOLDED# ALPINE WHITE,pcs,,480
13.03.2026,JUNIOR ,-,INLAY-LIGHT STRIP ASSY MOLDED Magic Purp,pcs,,420
13.03.2026,JUNIOR ,-,HOUSING PRTED GC6842 Walita,pcs,,234
13.03.2026,JUNIOR ,-,TRAY ASSY GC6815,pcs,,144
13.03.2026,JUNIOR ,-,HOUSING PRTED GC6842 Walita,pcs,,18
13.03.2026,JUNIOR ,-,BUTTON FRAME ASSY#,pcs,,672
13.03.2026,JUNIOR ,-,DECO PLATE PRTED,pcs,,1200
13.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,2400
13.03.2026,PEPPER,-,Lock Pin (Version),pcs,,24000
13.03.2026,NEO,-,Bottom Panel Black,pcs,,60
13.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,15000
13.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,15000
13.03.2026,JUNIOR ,-,HOUSING PRTED GC6842 Walita,pcs,,13
14.03.2026,BARACUS,-,PREC.FOIL 17 MM FRONT COVER (VERSION),pcs,,840
14.03.2026,BARACUS,-,PREC.FOIL 17 MM FRONT COVER (VERSION),pcs,,7560
14.03.2026,BARACUS,-,PREC.FOIL 17 MM FRONT COVER (VERSION),pcs,,8400
14.03.2026,BARACUS,-,PREC.FOIL 17 MM BACK COVER (VERSION),pcs,,2880
14.03.2026,BARACUS,-,PREC.FOIL 17 MM BACK COVER (VERSION),pcs,,11520
14.03.2026,BARACUS,-,MINI FOIL SHAVER 17 MM TOP COVER(VERSION,pcs,,5040
14.03.2026,BARACUS,-,MINI FOIL SHAVER 17 MM TOP COVER(VERSION,pcs,,5760
14.03.2026,BARACUS,-,MINI FOIL SHAVER 17 MM TOP COVER(VERSION,pcs,,2160
14.03.2026,BARACUS,-,MINI FOIL SHAVER 17 MM TOP COVER(VERSION,pcs,,2880
14.03.2026,RAMBO,-,Motor Top Cap_Rambo,pcs,,3600
14.03.2026,RAMBO,-,Motor Top Cap_Rambo,pcs,,4200
14.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,45000
14.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,15000
14.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,15000
14.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,30000
14.03.2026,RAMBO,-,Battery Frame Rambo,pcs,,3840
14.03.2026,RAMBO,-,Battery Frame Rambo,pcs,,640
14.03.2026,RAMBO,-,Battery Frame Rambo,pcs,,2560
14.03.2026,RAMBO,-,Battery Frame Rambo,pcs,,1920
14.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,9600
14.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,4800
14.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,4800
14.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,1600
14.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,6400
14.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,1600
14.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,9600
14.03.2026,BARACUS,-,MINI FOIL SHAVER 17 MM TOP COVER(VERSION,pcs,,1440
14.03.2026,BARACUS,-,PREC.FOIL 17 MM BACK COVER (VERSION),pcs,,2880
14.03.2026,BARACUS,-,Prec.Foil Shaver17mm Motion Conve(Ver),pcs,,2400
14.03.2026,BARACUS,-,Prec.Foil Shaver17mm Motion Conve(Ver),pcs,,14400
14.03.2026,BARACUS,-,PREC.FOIL 17 MM FRONT COVER (VERSION),pcs,,840
14.03.2026,YIN YANG,-,Head Interface Non Optilight Black,pcs,,2000
14.03.2026,XENON,-,Motor Cover Xenon,pcs,,4080
14.03.2026,XENON,-,Motor Cover Xenon,pcs,,4080
14.03.2026,XENON,-,Motor Cover Xenon,pcs,,2720
14.03.2026,YIN YANG,-,Head Interface Non Optilight Black,pcs,,6000
14.03.2026,XENON,-,Comb Actuator Xenon,pcs,,6400
14.03.2026,XENON,-,Comb Actuator Xenon,pcs,,6400
14.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,12000
14.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,6000
14.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,12000
14.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,6000
14.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,18000
14.03.2026,NEO MLU,-,TOP PANEL MALIBU LE TP PHILIPS NEO MLU M,pcs,,1680
14.03.2026,BARACUS,-,Bottom cap HE - US(Version),pcs,,10920
14.03.2026,BARACUS,-,Bottom cap HE - US(Version),pcs,,10080
14.03.2026,BARACUS,-,Driving Bridge 41mm Baracus Version,pcs,,19200
14.03.2026,BARACUS,-,Driving Bridge 41mm Baracus Version,pcs,,9600
14.03.2026,NEO MLU,-,TOP PANEL MALIBU LE TP PHILIPS NEO MLU M,pcs,,252
14.03.2026,BARACUS,-,Body groom back cover(Version),pcs,,2880
14.03.2026,BARACUS,-,Body groom back cover(Version),pcs,,960
14.03.2026,BARACUS,-,Body groom motion conv.(Version),pcs,,2400
14.03.2026,BARACUS,-,Body groom back cover(Version),pcs,,960
14.03.2026,BARACUS,-,Body groom back cover(Version),pcs,,480
14.03.2026,BARACUS,-,Body groom front cover (Version),pcs,,4320
14.03.2026,BARACUS,-,Body groom motion conv.(Version),pcs,,4800
14.03.2026,BARACUS,-,Body groom front cover (Version),pcs,,960
14.03.2026,BARACUS,-,Skin Protector Baracus(Version),pcs,,4800
14.03.2026,BARACUS,-,Skin Protector Baracus(Version),pcs,,4800
14.03.2026,BARACUS,-,Skin Protector Baracus(Version),pcs,,4800
14.03.2026,BARACUS,-,Skin Protector Baracus(Version),pcs,,4800
14.03.2026,JUNIOR ,-,STAND TOP MOLDED Blue Pavone,pcs,,15
14.03.2026,JUNIOR ,-,HOUSING PRTED GC6842 Walita,pcs,,72
14.03.2026,YIN YANG,-,Head Interface Non Optilight Arctic Wh,pcs,,10000
14.03.2026,YIN YANG,-,Release Slider YY Arctic White,pcs,,15000
14.03.2026,YIN YANG,-,SFS 5mm Comb YY,pcs,,1360
14.03.2026,XENON,-,O/O Button D-Slate Xenon,pcs,,1536
14.03.2026,YIN YANG,-,SFS 5mm Comb YY,pcs,,1360
14.03.2026,YIN YANG,-,Release Slider YY Black,pcs,,15000
14.03.2026,YIN YANG,-,SFS Frame YY Sage,pcs,,6400
14.03.2026,YIN YANG,-,SFS Frame YY Sage,pcs,,3200
14.03.2026,YIN YANG,-,SFS Frame YY White,pcs,,9600
14.03.2026,YIN YANG,-,SFS Frame YY White,pcs,,3200
14.03.2026,YIN YANG,-,SFS 2mm Comb YY,pcs,,3200
14.03.2026,YIN YANG,-,SFS 2mm Comb YY,pcs,,3200
14.03.2026,YIN YANG,-,Release Button YY Mid Slate,pcs,,50000
14.03.2026,XENON,-,BLI Xenon,pcs,,15000
14.03.2026,YIN YANG,-,Head Interface Optilight Black,pcs,,4000
14.03.2026,HERMES,-,Charging Stand Kratos CN,pcs,,400
14.03.2026,BARACUS,-,FMG HOUSING 41 MM (VERSION),pcs,,3600
14.03.2026,BARACUS,-,FMG HOUSING 41 MM (VERSION),pcs,,3600
14.03.2026,PEPPER,-,Release Knob (Version),pcs,,9600
14.03.2026,BT-3000,-,Eccenter BT3000 (Version),pcs,,18000
14.03.2026,BARACUS,-,FMG HOUSING 41 MM (VERSION),pcs,,3600
14.03.2026,NEO,-,I/O BUTTON BLACK,pcs,,2400
14.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,2160
14.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,7920
14.03.2026,RAMBO,-,Motor Suspension Plate_RK,pcs,,16000
14.03.2026,RAMBO,-,Motor Suspension Plate_RK,pcs,,3931
14.03.2026,XENON,-,O/O Button D-Black TP Blue Xenon,pcs,,1536
14.03.2026,PEPPER,-,Release Knob (Version),pcs,,9600
14.03.2026,BARACUS,-,Bottom cap HE - US(Version),pcs,,840
14.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,8640
14.03.2026,BARACUS,-,Bottom cap HE - US(Version),pcs,,1680
14.03.2026,YIN YANG,-,Head Interface Optilight Arctic White,pcs,,2000
14.03.2026,HERMES,-,Charging Stand Kratos,pcs,,600
14.03.2026,XENON,-,O/O Button D-Black Xenon,pcs,,1536
14.03.2026,XENON,-,O/O Button D-Black Xenon,pcs,,1536
14.03.2026,XENON,-,O/O Button D-Black Xenon,pcs,,1536
14.03.2026,RAMBO,-,Motor Suspension Plate_RK,pcs,,16000
14.03.2026,XENON,-,O/O Button D-Black Xenon,pcs,,3072
14.03.2026,RAMBO,-,Motor Suspension Plate_RK,pcs,,12069
16.03.2026,HERMES,-,Charging Stand Kratos,pcs,,300
16.03.2026,RAMBO,-,Motor Suspension Plate_RK,pcs,,16000
16.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,2400
16.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,7200
16.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,6000
16.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,9600
16.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,12000
16.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,12000
16.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,6000
16.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,6000
16.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,6000
16.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,6000
16.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,2400
16.03.2026,BARACUS,-,FMG HOUSING 41 MM (VERSION),pcs,,10800
16.03.2026,BARACUS,-,FMG HOUSING 41 MM (VERSION),pcs,,3600
16.03.2026,BARACUS,-,FMG HOUSING 41 MM (VERSION),pcs,,3600
16.03.2026,BARACUS,-,Panel Holder,pcs,,25000
16.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,15000
16.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,15000
16.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,15000
16.03.2026,SIGMA,-,Panel Holder,pcs,,25000
16.03.2026,YIN YANG,-,Release Button YY Black,pcs,,50000
16.03.2026,BARACUS,-,FMG HOUSING 41 MM (VERSION),pcs,,7200
16.03.2026,RAMBO,-,Motor Top Cap_Rambo,pcs,,1800
16.03.2026,RAMBO,-,Motor Top Cap_Rambo,pcs,,1200
16.03.2026,XENON,-,Motor Cover Xenon,pcs,,6800
16.03.2026,PEPPER,-,Lock Pin (Version),pcs,,24000
16.03.2026,XENON,-,Motor Cover Xenon,pcs,,2720
16.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,5280
16.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,9120
16.03.2026,RAMBO,-,Battery Frame Rambo,pcs,,640
16.03.2026,RAMBO,-,Battery Frame Rambo,pcs,,640
16.03.2026,RAMBO,-,Battery Frame Rambo,pcs,,1280
16.03.2026,YIN YANG,-,Head Interface Non Optilight Arctic Wh,pcs,,8000
16.03.2026,XENON,-,BLI Xenon,pcs,,15000
16.03.2026,NEO,-,DECO PANEL BLACK,pcs,,600
16.03.2026,NEO,-,Button Cutter Release Black,pcs,,1560
16.03.2026,NEO,-,Comb holder Black,pcs,,1920
16.03.2026,NEO,-,Comb holder Black,pcs,,960
16.03.2026,BARACUS,-,Body groom front cover (Version),pcs,,2400
16.03.2026,BARACUS,-,PREC.FOIL 17 MM FRONT COVER (VERSION),pcs,,840
16.03.2026,BARACUS,-,Body groom motion conv.(Version),pcs,,2400
16.03.2026,NEO,-,Spine (Version),pcs,,2520
16.03.2026,NEO,-,Top Panel HE TP Philips MLU Utility Grey,pcs,,1764
16.03.2026,BARACUS,-,Driving Bridge 41mm Baracus Version,pcs,,9600
16.03.2026,BARACUS,-,Body groom back cover(Version),pcs,,960
16.03.2026,BARACUS,-,Body groom back cover(Version),pcs,,1440
16.03.2026,BARACUS,-,MINI FOIL SHAVER 17 MM TOP COVER(VERSION,pcs,,1440
16.03.2026,BARACUS,-,PREC.FOIL 17 MM BACK COVER (VERSION),pcs,,1440
16.03.2026,BARACUS,-,Prec.Foil Shaver17mm Motion Conve(Ver),pcs,,2400
16.03.2026,NEO,-,ADJ F1 OFFSET COMB 1-23MM+LEAFLET(BATAM),pcs,,320
16.03.2026,NEO,-,ADJ F1 OFFSET COMB 1-23MM+LEAFLET(BATAM),pcs,,1120
16.03.2026,NEO,-,ADJ F1 OFFSET COMB 1-23MM+LEAFLET(BATAM),pcs,,160
16.03.2026,NEO,-,ADJ F1 OFFSET COMB 1-23MM+LEAFLET(BATAM),pcs,,160
16.03.2026,NEO,-,ADJ F1 OFFSET COMB 1-23MM+LEAFLET(BATAM),pcs,,320
16.03.2026,NEO,-,ADJ F1 OFFSET COMB 1-23MM+LEAFLET(BATAM),pcs,,160
16.03.2026,NEO,-,ADJ F1 OFFSET COMB 1-23MM+LEAFLET(BATAM),pcs,,160
16.03.2026,NEO,-,Bottom Panel Black,pcs,,120
16.03.2026,NEO,-,Bottom Panel Black,pcs,,900
16.03.2026,NEO,-,Bottom Panel Black,pcs,,300
16.03.2026,NEO,-,Bottom Panel Black,pcs,,1200
16.03.2026,BARACUS,-,Driving Bridge 41mm Baracus Version,pcs,,9600
16.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,3840
16.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,1200
16.03.2026,NEO,-,Top Panel HE TP Philips MLU Utility Grey,pcs,,168
16.03.2026,YIN YANG,-,Optilight Lightguide Yin Yang,pcs,,10000
16.03.2026,XENON,-,Tactile Pin Xenon,pcs,,36000
16.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,10800
16.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,2160
16.03.2026,XENON,-,O/O Button D-Black Xenon,pcs,,1536
16.03.2026,PEPPER,-,Release Knob (Version),pcs,,9600
16.03.2026,YIN YANG,-,Head Interface Optilight Arctic White,pcs,,2000
16.03.2026,RAMBO,-,Motor Suspension Plate_RK,pcs,,48000
16.03.2026,XENON,-,O/O Button D-Black TP Blue Xenon,pcs,,1536
16.03.2026,BARACUS,-,Bottom cap HE - US(Version),pcs,,5040
16.03.2026,BARACUS,-,Bottom cap HE - US(Version),pcs,,2520
16.03.2026,NEO,-,TOP PANEL HE TP PHILIPS MLU HC3530,pcs,,336
16.03.2026,XENON,-,Comb Actuator Xenon,pcs,,3200
16.03.2026,XENON,-,Comb Actuator Xenon,pcs,,3200
16.03.2026,YIN YANG,-,Head Interface Optilight Black,pcs,,4000
16.03.2026,YIN YANG,-,SFS Frame YY White,pcs,,6400
16.03.2026,YIN YANG,-,SFS Frame YY White,pcs,,3200
16.03.2026,XENON,-,O/O Button D-Slate Xenon,pcs,,1536
16.03.2026,XENON,-,O/O Button D-Slate Xenon,pcs,,1536
16.03.2026,YIN YANG,-,SFS Frame YY Sage,pcs,,3200
16.03.2026,YIN YANG,-,Release Slider YY Arctic White,pcs,,15000
16.03.2026,JUNIOR ,-,COVER MOLDED# .([^\,pcs,,324
16.03.2026,JUNIOR ,-,COVER MOLDED# .([^\,pcs,,540
16.03.2026,JUNIOR ,-,STAND TOP MOLDED Magic Purple,pcs,,300
16.03.2026,JUNIOR ,-,Stand Top Molded LV Magic Purple,pcs,,300
16.03.2026,JUNIOR ,-,STAND TOP MOLDED Magic Purple,pcs,,15
16.03.2026,JUNIOR ,-,HOUSING PRTED#,pcs,,324
16.03.2026,JUNIOR ,-,COVER MOLDED# .([^\,pcs,,108
16.03.2026,JUNIOR ,-,CHASSIS MOLDED# ALPINE WHITE,pcs,,960
16.03.2026,JUNIOR ,-,IRON BOTTOM CAP MOLDED# ALPINE WHITE,pcs,,288
16.03.2026,JUNIOR ,-,TUBE COVER MOLDED# ALPINE WHITE,pcs,,1000
16.03.2026,JUNIOR ,-,TRAY ASSY GC6815,pcs,,90
16.03.2026,JUNIOR ,-,TRAY ASSY GC6815,pcs,,162
16.03.2026,JUNIOR ,-,Stand Top Molded LV Magic Purple,pcs,,45
16.03.2026,JUNIOR ,-,Tray Assy Walita HV,pcs,,48
16.03.2026,JUNIOR ,-,Tray Assy Walita HV,pcs,,24
16.03.2026,JUNIOR ,-,Tray Assy Walita LV,pcs,,336
16.03.2026,JUNIOR ,-,INLAY-LIGHT STRIP ASSY MOLDED Magic Purp,pcs,,210
16.03.2026,JUNIOR ,-,INLAY-LIGHT STRIP ASSY MOLDED Magic Purp,pcs,,420
16.03.2026,JUNIOR ,-,FILLING DOOR MOLDED# TRANS VIVA VIOLET,pcs,,800
16.03.2026,JUNIOR ,-,STAND BOTTOM MOLDED#ALPINE WHITE,pcs,,480
16.03.2026,JUNIOR ,-,STAND BOTTOM MOLDED#ALPINE WHITE,pcs,,220
16.03.2026,JUNIOR ,-,STAND BOTTOM MOLDED#ALPINE WHITE,pcs,,280
16.03.2026,JUNIOR ,-,STAND TOP MOLDED Blue Pavone,pcs,,315
16.03.2026,JUNIOR ,-,TRAY ASSY GC6840,pcs,,312
16.03.2026,JUNIOR ,-,HOUSING PRTED,pcs,,234
16.03.2026,JUNIOR ,-,INLAY-LIGHT STRIP ASSY MOLDED Blue Pavon,pcs,,420
16.03.2026,JUNIOR ,-,HOUSING PRTED GC6842 Walita,pcs,,414
16.03.2026,JUNIOR ,-,BUTTON FRAME ASSY#,pcs,,672
16.03.2026,JUNIOR ,-,BUTTON FRAME ASSY#,pcs,,168
16.03.2026,NEO,-,TOP PANEL HE TP PHILIPS MLU HC3530,pcs,,336
16.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,720
16.03.2026,YIN YANG,-,SFS 2mm Comb YY,pcs,,1600
16.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,8000
16.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,3200
17.03.2026,YIN YANG,-,SFS 2mm Comb YY,pcs,,1600
17.03.2026,BARACUS,-,Prec.Foil Shaver17mm Motion Conve(Ver),pcs,,4800
17.03.2026,PEPPER,-,Release Knob (Version),pcs,,9600
17.03.2026,BARACUS,-,Bottom cap HE - US(Version),pcs,,3360
17.03.2026,RAMBO,-,Motor Suspension Plate_RK,pcs,,16000
17.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,4800
17.03.2026,XENON,-,O/O Button D-Black Xenon,pcs,,1536
17.03.2026,BARACUS,-,Bottom cap HE - US(Version),pcs,,3360
17.03.2026,YIN YANG,-,Optilight Lightguide Yin Yang,pcs,,10000
17.03.2026,NEO,-,I/O BUTTON BLACK TP,pcs,,1560
17.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,2160
17.03.2026,NEO,-,TOP PANEL HE TP PHILIPS MLU HC3530,pcs,,168
17.03.2026,NEO,-,TOP PANEL HE TP PHILIPS MLU HC3530,pcs,,168
17.03.2026,RAMBO,-,Battery Frame Rambo,pcs,,1920
17.03.2026,RAMBO,-,Battery Frame Rambo,pcs,,7680
17.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,12000
17.03.2026,XENON,-,O/O Button M-Slate Xenon,pcs,,4608
17.03.2026,XENON,-,O/O Button M-Slate Xenon,pcs,,7680
